"","gender","event","medal","abb","country","grp_id","type","year","guide"
"4690","Women","50 m Freestyle S9","Silver","BEL",NA,NA,"Swimming",1996,NA
"4691","Women","50 m Freestyle S9","Bronze","DEN",NA,NA,"Swimming",1996,NA
"4692","Women","50 m Freestyle S10","Gold","GER",NA,NA,"Swimming",1996,NA
"4693","Women","50 m Freestyle S10","Silver","AUS",NA,NA,"Swimming",1996,NA
"4694","Women","50 m Freestyle S10","Bronze","RSA",NA,NA,"Swimming",1996,NA
"4695","Women","50 m Freestyle B1","Gold","SWE",NA,NA,"Swimming",1996,NA
"4696","Women","50 m Freestyle B1","Silver","AUS",NA,NA,"Swimming",1996,NA
"4697","Women","50 m Freestyle B1","Bronze","GBR",NA,NA,"Swimming",1996,NA
"4698","Women","50 m Freestyle B2","Gold","EST",NA,NA,"Swimming",1996,NA
"4699","Women","50 m Freestyle B2","Silver","USA",NA,NA,"Swimming",1996,NA
"4700","Women","50 m Freestyle B2","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4701","Women","50 m Freestyle B3","Gold","GER",NA,NA,"Swimming",1996,NA
"4702","Women","50 m Freestyle B3","Silver","GER",NA,NA,"Swimming",1996,NA
"4703","Women","50 m Freestyle B3","Bronze","CAN",NA,NA,"Swimming",1996,NA
"4704","Women","50 m Freestyle MH","Gold","GBR",NA,NA,"Swimming",1996,NA
"4705","Women","50 m Freestyle MH","Silver","EST",NA,NA,"Swimming",1996,NA
"4706","Women","50 m Freestyle MH","Bronze","ISL",NA,NA,"Swimming",1996,NA
"4707","Women","100 m Freestyle S2","Gold","ARG",NA,NA,"Swimming",1996,NA
"4708","Women","100 m Freestyle S2","Silver","ARG",NA,NA,"Swimming",1996,NA
"4709","Women","100 m Freestyle S2","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4710","Women","100 m Freestyle S3","Gold","ESP",NA,NA,"Swimming",1996,NA
"4711","Women","100 m Freestyle S3","Silver","GER",NA,NA,"Swimming",1996,NA
"4712","Women","100 m Freestyle S3","Bronze","POR",NA,NA,"Swimming",1996,NA
"4713","Women","100 m Freestyle S4","Gold","JPN",NA,NA,"Swimming",1996,NA
"4714","Women","100 m Freestyle S4","Silver","GER",NA,NA,"Swimming",1996,NA
"4715","Women","100 m Freestyle S4","Bronze","USA",NA,NA,"Swimming",1996,NA
"4716","Women","100 m Freestyle S5","Gold","FRA",NA,NA,"Swimming",1996,NA
"4717","Women","100 m Freestyle S5","Silver","UKR",NA,NA,"Swimming",1996,NA
"4718","Women","100 m Freestyle S5","Bronze","GBR",NA,NA,"Swimming",1996,NA
"4719","Women","100 m Freestyle S6","Gold","GBR",NA,NA,"Swimming",1996,NA
"4720","Women","100 m Freestyle S6","Silver","FRA",NA,NA,"Swimming",1996,NA
"4721","Women","100 m Freestyle S6","Bronze","NZL",NA,NA,"Swimming",1996,NA
"4722","Women","100 m Freestyle S7","Gold","GER",NA,NA,"Swimming",1996,NA
"4723","Women","100 m Freestyle S7","Silver","ESP",NA,NA,"Swimming",1996,NA
"4724","Women","100 m Freestyle S7","Bronze","ISL",NA,NA,"Swimming",1996,NA
"4725","Women","100 m Freestyle S8","Gold","AUS",NA,NA,"Swimming",1996,NA
"4726","Women","100 m Freestyle S8","Silver","DEN",NA,NA,"Swimming",1996,NA
"4727","Women","100 m Freestyle S8","Bronze","NED",NA,NA,"Swimming",1996,NA
"4728","Women","100 m Freestyle S9","Gold","USA",NA,NA,"Swimming",1996,NA
"4729","Women","100 m Freestyle S9","Silver","AUS",NA,NA,"Swimming",1996,NA
"4730","Women","100 m Freestyle S9","Bronze","BEL",NA,NA,"Swimming",1996,NA
"4731","Women","100 m Freestyle S10","Gold","GER",NA,NA,"Swimming",1996,NA
"4732","Women","100 m Freestyle S10","Silver","AUS",NA,NA,"Swimming",1996,NA
"4733","Women","100 m Freestyle S10","Bronze","GBR",NA,NA,"Swimming",1996,NA
"4734","Women","100 m Freestyle B1","Gold","SWE",NA,NA,"Swimming",1996,NA
"4735","Women","100 m Freestyle B1","Silver","GER",NA,NA,"Swimming",1996,NA
"4736","Women","100 m Freestyle B1","Bronze","FIN",NA,NA,"Swimming",1996,NA
"4737","Women","100 m Freestyle B2","Gold","EST",NA,NA,"Swimming",1996,NA
"4738","Women","100 m Freestyle B2","Silver","ESP",NA,NA,"Swimming",1996,NA
"4739","Women","100 m Freestyle B2","Bronze","USA",NA,NA,"Swimming",1996,NA
"4740","Women","100 m Freestyle B3","Gold","GER",NA,NA,"Swimming",1996,NA
"4741","Women","100 m Freestyle B3","Silver","GER",NA,NA,"Swimming",1996,NA
"4742","Women","100 m Freestyle B3","Bronze","CAN",NA,NA,"Swimming",1996,NA
"4743","Women","100 m Freestyle MH","Gold","GBR",NA,NA,"Swimming",1996,NA
"4744","Women","100 m Freestyle MH","Silver","AUS",NA,NA,"Swimming",1996,NA
"4745","Women","100 m Freestyle MH","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4746","Women","200 m Freestyle S4","Gold","GER",NA,NA,"Swimming",1996,NA
"4747","Women","200 m Freestyle S4","Silver","JPN",NA,NA,"Swimming",1996,NA
"4748","Women","200 m Freestyle S4","Bronze","USA",NA,NA,"Swimming",1996,NA
"4749","Women","200 m Freestyle S5","Gold","FRA",NA,NA,"Swimming",1996,NA
"4750","Women","200 m Freestyle S5","Silver","UKR",NA,NA,"Swimming",1996,NA
"4751","Women","200 m Freestyle S5","Bronze","GBR",NA,NA,"Swimming",1996,NA
"4752","Women","200 m Freestyle S6","Gold","NZL",NA,NA,"Swimming",1996,NA
"4753","Women","200 m Freestyle S6","Silver","FRA",NA,NA,"Swimming",1996,NA
"4754","Women","200 m Freestyle S6","Bronze","GBR",NA,NA,"Swimming",1996,NA
"4755","Women","400 m Freestyle S7","Gold","CAN",NA,NA,"Swimming",1996,NA
"4756","Women","400 m Freestyle S7","Silver","USA",NA,NA,"Swimming",1996,NA
"4757","Women","400 m Freestyle S7","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4758","Women","400 m Freestyle S8","Gold","AUS",NA,NA,"Swimming",1996,NA
"4759","Women","400 m Freestyle S8","Silver","NED",NA,NA,"Swimming",1996,NA
"4760","Women","400 m Freestyle S8","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4761","Women","400 m Freestyle S9","Gold","AUS",NA,NA,"Swimming",1996,NA
"4762","Women","400 m Freestyle S9","Silver","ITA",NA,NA,"Swimming",1996,NA
"4763","Women","400 m Freestyle S9","Bronze","BEL",NA,NA,"Swimming",1996,NA
"4764","Women","400 m Freestyle S10","Gold","AUS",NA,NA,"Swimming",1996,NA
"4765","Women","400 m Freestyle S10","Silver","GBR",NA,NA,"Swimming",1996,NA
"4766","Women","400 m Freestyle S10","Bronze","GER",NA,NA,"Swimming",1996,NA
"4767","Women","400 m Freestyle B2","Gold","GBR",NA,NA,"Swimming",1996,NA
"4768","Women","400 m Freestyle B2","Silver","USA",NA,NA,"Swimming",1996,NA
"4769","Women","400 m Freestyle B2","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4770","Women","50 m Backstroke S2","Gold","ESP",NA,NA,"Swimming",1996,NA
"4771","Women","50 m Backstroke S2","Silver","IRL",NA,NA,"Swimming",1996,NA
"4772","Women","50 m Backstroke S2","Bronze","ARG",NA,NA,"Swimming",1996,NA
"4773","Women","50 m Backstroke S3","Gold","ESP",NA,NA,"Swimming",1996,NA
"4774","Women","50 m Backstroke S3","Silver","POR",NA,NA,"Swimming",1996,NA
"4775","Women","50 m Backstroke S3","Bronze","GER",NA,NA,"Swimming",1996,NA
"4776","Women","50 m Backstroke S4","Gold","GER",NA,NA,"Swimming",1996,NA
"4777","Women","50 m Backstroke S4","Silver","JPN",NA,NA,"Swimming",1996,NA
"4778","Women","50 m Backstroke S4","Bronze","DEN",NA,NA,"Swimming",1996,NA
"4779","Women","50 m Backstroke S5","Gold","FRA",NA,NA,"Swimming",1996,NA
"4780","Women","50 m Backstroke S5","Silver","FRA",NA,NA,"Swimming",1996,NA
"4781","Women","50 m Backstroke S5","Bronze","GBR",NA,NA,"Swimming",1996,NA
"4782","Women","100 m Backstroke S6","Gold","NZL",NA,NA,"Swimming",1996,NA
"4783","Women","100 m Backstroke S6","Silver","BUL",NA,NA,"Swimming",1996,NA
"4784","Women","100 m Backstroke S6","Bronze","CHN",NA,NA,"Swimming",1996,NA
"4785","Women","100 m Backstroke S7","Gold","ISL",NA,NA,"Swimming",1996,NA
"4786","Women","100 m Backstroke S7","Silver","NOR",NA,NA,"Swimming",1996,NA
"4787","Women","100 m Backstroke S7","Bronze","CAN",NA,NA,"Swimming",1996,NA
"4788","Women","100 m Backstroke S8","Gold","AUS",NA,NA,"Swimming",1996,NA
"4789","Women","100 m Backstroke S8","Silver","ESP",NA,NA,"Swimming",1996,NA
"4790","Women","100 m Backstroke S8","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4791","Women","100 m Backstroke S9","Gold","NED",NA,NA,"Swimming",1996,NA
"4792","Women","100 m Backstroke S9","Silver","POL",NA,NA,"Swimming",1996,NA
"4793","Women","100 m Backstroke S9","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4794","Women","100 m Backstroke S10","Gold","GBR",NA,NA,"Swimming",1996,NA
"4795","Women","100 m Backstroke S10","Silver","USA",NA,NA,"Swimming",1996,NA
"4796","Women","100 m Backstroke S10","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4797","Women","100 m Backstroke B1","Gold","ESP",NA,NA,"Swimming",1996,NA
"4798","Women","100 m Backstroke B1","Silver","FIN",NA,NA,"Swimming",1996,NA
"4799","Women","100 m Backstroke B1","Bronze","CHN",NA,NA,"Swimming",1996,NA
"4800","Women","100 m Backstroke B2","Gold","USA",NA,NA,"Swimming",1996,NA
"4801","Women","100 m Backstroke B2","Silver","EST",NA,NA,"Swimming",1996,NA
"4802","Women","100 m Backstroke B2","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4803","Women","100 m Backstroke B3","Gold","GER",NA,NA,"Swimming",1996,NA
"4804","Women","100 m Backstroke B3","Silver","CAN",NA,NA,"Swimming",1996,NA
"4805","Women","100 m Backstroke B3","Bronze","USA",NA,NA,"Swimming",1996,NA
"4806","Women","50 m Breaststroke SB3","Gold","JPN",NA,NA,"Swimming",1996,NA
"4807","Women","50 m Breaststroke SB3","Silver","GBR",NA,NA,"Swimming",1996,NA
"4808","Women","50 m Breaststroke SB3","Bronze","GER",NA,NA,"Swimming",1996,NA
"4809","Women","100 m Breaststroke SB4","Gold","NZL",NA,NA,"Swimming",1996,NA
"4810","Women","100 m Breaststroke SB4","Silver","SWE",NA,NA,"Swimming",1996,NA
"4811","Women","100 m Breaststroke SB4","Bronze","SWE",NA,NA,"Swimming",1996,NA
"4812","Women","100 m Breaststroke SB5","Gold","USA",NA,NA,"Swimming",1996,NA
"4813","Women","100 m Breaststroke SB5","Silver","NOR",NA,NA,"Swimming",1996,NA
"4814","Women","100 m Breaststroke SB5","Bronze","HUN",NA,NA,"Swimming",1996,NA
"4815","Women","100 m Breaststroke SB6","Gold","POL",NA,NA,"Swimming",1996,NA
"4816","Women","100 m Breaststroke SB6","Silver","POL",NA,NA,"Swimming",1996,NA
"4817","Women","100 m Breaststroke SB6","Bronze","NED",NA,NA,"Swimming",1996,NA
"4818","Women","100 m Breaststroke SB7","Gold","ISL",NA,NA,"Swimming",1996,NA
"4819","Women","100 m Breaststroke SB7","Silver","GER",NA,NA,"Swimming",1996,NA
"4820","Women","100 m Breaststroke SB7","Bronze","NED",NA,NA,"Swimming",1996,NA
"4821","Women","100 m Breaststroke SB8","Gold","CHN",NA,NA,"Swimming",1996,NA
"4822","Women","100 m Breaststroke SB8","Silver","ESP",NA,NA,"Swimming",1996,NA
"4823","Women","100 m Breaststroke SB8","Bronze","NED",NA,NA,"Swimming",1996,NA
"4824","Women","100 m Breaststroke SB9","Gold","CZE",NA,NA,"Swimming",1996,NA
"4825","Women","100 m Breaststroke SB9","Silver","USA",NA,NA,"Swimming",1996,NA
"4826","Women","100 m Breaststroke SB9","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4827","Women","100 m Breaststroke SB10","Gold","GBR",NA,NA,"Swimming",1996,NA
"4828","Women","100 m Breaststroke SB10","Silver","AUS",NA,NA,"Swimming",1996,NA
"4829","Women","100 m Breaststroke SB10","Bronze","DEN",NA,NA,"Swimming",1996,NA
"4830","Women","100 m Breaststroke B2","Gold","BEL",NA,NA,"Swimming",1996,NA
"4831","Women","100 m Breaststroke B2","Silver","GBR",NA,NA,"Swimming",1996,NA
"4832","Women","100 m Breaststroke B2","Bronze","USA",NA,NA,"Swimming",1996,NA
"4833","Women","100 m Breaststroke B3","Gold","CAN",NA,NA,"Swimming",1996,NA
"4834","Women","100 m Breaststroke B3","Silver","GER",NA,NA,"Swimming",1996,NA
"4835","Women","100 m Breaststroke B3","Bronze","USA",NA,NA,"Swimming",1996,NA
"4836","Women","200 m Breaststroke B2","Gold","BEL",NA,NA,"Swimming",1996,NA
"4837","Women","200 m Breaststroke B2","Silver","GBR",NA,NA,"Swimming",1996,NA
"4838","Women","200 m Breaststroke B2","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4839","Women","50 m Butterfly S5","Gold","FRA",NA,NA,"Swimming",1996,NA
"4840","Women","50 m Butterfly S5","Silver","HUN",NA,NA,"Swimming",1996,NA
"4841","Women","50 m Butterfly S5","Bronze","HUN",NA,NA,"Swimming",1996,NA
"4842","Women","50 m Butterfly S6","Gold","GER",NA,NA,"Swimming",1996,NA
"4843","Women","50 m Butterfly S6","Silver","GER",NA,NA,"Swimming",1996,NA
"4844","Women","50 m Butterfly S6","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4845","Women","50 m Butterfly S7","Gold","NOR",NA,NA,"Swimming",1996,NA
"4846","Women","50 m Butterfly S7","Silver","SVK",NA,NA,"Swimming",1996,NA
"4847","Women","50 m Butterfly S7","Bronze","POL",NA,NA,"Swimming",1996,NA
"4848","Women","100 m Butterfly S8","Gold","NED",NA,NA,"Swimming",1996,NA
"4849","Women","100 m Butterfly S8","Silver","ESP",NA,NA,"Swimming",1996,NA
"4850","Women","100 m Butterfly S8","Bronze","AUS",NA,NA,"Swimming",1996,NA
"4851","Women","100 m Butterfly S9","Gold","USA",NA,NA,"Swimming",1996,NA
"4852","Women","100 m Butterfly S9","Silver","AUS",NA,NA,"Swimming",1996,NA
"4853","Women","100 m Butterfly S9","Bronze","ITA",NA,NA,"Swimming",1996,NA
"4854","Women","100 m Butterfly S10","Gold","AUS",NA,NA,"Swimming",1996,NA
"4855","Women","100 m Butterfly S10","Silver","AUS",NA,NA,"Swimming",1996,NA
"4856","Women","100 m Butterfly S10","Bronze","ESP",NA,NA,"Swimming",1996,NA
"4857","Women","100 m Butterfly B1","Gold","AUS",NA,NA,"Swimming",1996,NA
"4858","Women","100 m Butterfly B1","Silver","FIN",NA,NA,"Swimming",1996,NA
"4859","Women","100 m Butterfly B1","Bronze","GBR",NA,NA,"Swimming",1996,NA
