"","gender","event","medal","athlete","abb","country","grp_id","type","year","guide"
"10359","Women","100 m Breaststroke 5","Silver","KOZLOWSKA Malgorzata","POL",NA,NA,"Swimming",1980,NA
"10360","Women","100 m Breaststroke 5","Bronze","WILKINSON L.","GBR",NA,NA,"Swimming",1980,NA
"10361","Women","100 m Breaststroke 6","Gold","OGORZELSKA Agnieszka","POL",NA,NA,"Swimming",1980,NA
"10362","Women","100 m Breaststroke 6","Silver","JABALOYAS Pilar","ESP",NA,NA,"Swimming",1980,NA
"10363","Women","25 m Butterfly 2","Gold","WEBER D.","FRG",NA,NA,"Swimming",1980,NA
"10364","Women","25 m Butterfly 2","Silver","JACOBS Syd","USA",NA,NA,"Swimming",1980,NA
"10365","Women","25 m Butterfly 2","Bronze","KOPEC Malgorzata","POL",NA,NA,"Swimming",1980,NA
"10366","Women","25 m Butterfly 3","Gold","LUNDBORG Monika","SWE",NA,NA,"Swimming",1980,NA
"10367","Women","25 m Butterfly 3","Silver","RIZZOTTO Marcela","ARG",NA,NA,"Swimming",1980,NA
"10368","Women","25 m Butterfly 3","Bronze","ADAMIK Malgozata","POL",NA,NA,"Swimming",1980,NA
"10369","Women","25 m Butterfly 4","Gold","IGNACZUK G.","POL",NA,NA,"Swimming",1980,NA
"10370","Women","25 m Butterfly 4","Silver","HERRERAS Teresa","ESP",NA,NA,"Swimming",1980,NA
"10371","Women","25 m Butterfly 4","Bronze","WOWNUK I.","CAN",NA,NA,"Swimming",1980,NA
"10372","Women","50 m Butterfly 5","Gold","SWANEPOEL C.","FRG",NA,NA,"Swimming",1980,NA
"10373","Women","50 m Butterfly 5","Silver","WILKINSON L.","GBR",NA,NA,"Swimming",1980,NA
"10374","Women","50 m Butterfly 5","Bronze","KOZLOWSKA Malgorzata","POL",NA,NA,"Swimming",1980,NA
"10375","Women","100 m Butterfly A","Gold","ROSSI Andrea","CAN",NA,NA,"Swimming",1980,NA
"10376","Women","100 m Butterfly A","Silver","CONNORS Carolyn","AUS",NA,NA,"Swimming",1980,NA
"10377","Women","100 m Butterfly A","Bronze","DUNNE Sandy","USA",NA,NA,"Swimming",1980,NA
"10378","Women","100 m Butterfly B","Gold","ZORN Trischa","USA",NA,NA,"Swimming",1980,NA
"10379","Women","100 m Butterfly B","Silver","AKINS Missy","USA",NA,NA,"Swimming",1980,NA
"10380","Women","100 m Butterfly B","Bronze","ANDERSSON Eva","SWE",NA,NA,"Swimming",1980,NA
"10381","Women","100 m Butterfly C","Gold","KRISTIANSEN C.","CAN",NA,NA,"Swimming",1980,NA
"10382","Women","100 m Butterfly D","Gold","VAUGHAN M.","GBR",NA,NA,"Swimming",1980,NA
"10383","Women","100 m Butterfly D","Silver","NICHOLSON M.","CAN",NA,NA,"Swimming",1980,NA
"10384","Women","100 m Butterfly D","Bronze","SIKORSKA Krystyna","POL",NA,NA,"Swimming",1980,NA
"10385","Women","100 m Butterfly E","Gold","AHRENSTRAND Annelie","SWE",NA,NA,"Swimming",1980,NA
"10386","Women","100 m Butterfly E","Silver","DURANCEAU Isabelle","FRA",NA,NA,"Swimming",1980,NA
"10387","Women","100 m Butterfly E","Bronze","CORNELISSEN Silvia","NED",NA,NA,"Swimming",1980,NA
"10388","Women","100 m Butterfly 6","Gold","OGORZELSKA Agnieszka","POL",NA,NA,"Swimming",1980,NA
"10389","Women","100 m Butterfly 6","Silver","JABALOYAS Pilar","ESP",NA,NA,"Swimming",1980,NA
"10390","Women","3x25 m Individual Medley 2","Gold","PRICE M.","GBR",NA,NA,"Swimming",1980,NA
"10391","Women","3x25 m Individual Medley 2","Silver","WEBER D.","FRG",NA,NA,"Swimming",1980,NA
"10392","Women","3x25 m Individual Medley 2","Bronze","RUSEWICZ Irena","POL",NA,NA,"Swimming",1980,NA
"10393","Women","2x50 m Individual Medley F1","Gold","SCHAD Petra","FRG",NA,NA,"Swimming",1980,NA
"10394","Women","2x50 m Individual Medley F1","Silver","SIEVERT U.","FRG",NA,NA,"Swimming",1980,NA
"10395","Women","3x50 m Individual Medley C1","Gold","KRAJEWSKA Lucyna","POL",NA,NA,"Swimming",1980,NA
"10396","Women","3x50 m Individual Medley C1","Silver","SANDERS Mirjam","NED",NA,NA,"Swimming",1980,NA
"10397","Women","3x50 m Individual Medley C1","Bronze","DUDKA Ewa","POL",NA,NA,"Swimming",1980,NA
"10398","Women","3x50 m Individual Medley D1","Gold","MASTAD Maj Britt","NOR",NA,NA,"Swimming",1980,NA
"10399","Women","3x50 m Individual Medley D1","Silver","NEWLAND Sarah","JAM",NA,NA,"Swimming",1980,NA
"10400","Women","3x50 m Individual Medley D1","Bronze","CZOPEK Bozena","POL",NA,NA,"Swimming",1980,NA
"10401","Women","3x50 m Individual Medley F","Gold","ALLARD M. H.","FRA",NA,NA,"Swimming",1980,NA
"10402","Women","3x25 m Freestyle Relay 1A-1C","Gold","United States of America","USA",NA,NA,"Swimming",1980,NA
"10403","Women","3x25 m Freestyle Relay 1A-1C","Silver","Argentina","ARG",NA,NA,"Swimming",1980,NA
"10404","Women","3x100 m Freestyle Relay C1-D1","Gold","Poland","POL",NA,NA,"Swimming",1980,NA
"10405","Women","3x50 m Medley Relay 2-4","Gold","Poland","POL",NA,NA,"Swimming",1980,NA
"10406","Women","3x50 m Medley Relay 2-4","Silver","Great Britain","GBR",NA,NA,"Swimming",1980,NA
"10407","Women","3x50 m Medley Relay 2-4","Bronze","United States of America","USA",NA,NA,"Swimming",1980,NA
"10408","Women","3x100 m Medley Relay CP D","Gold","Netherlands","NED",NA,NA,"Swimming",1980,NA
"10409","Women","3x100 m Medley Relay CP D","Silver","United States of America","USA",NA,NA,"Swimming",1980,NA
"10410","Women","3x100 m Medley Relay CP D","Bronze","France","FRA",NA,NA,"Swimming",1980,NA
"10411","Men","4x25 m Individual Medley 3","Gold",NA,"POL","PAWLOWSKI Arkadiusz",1,"Swimming",1980,NA
"10412","Men","4x25 m Individual Medley 3","Silver",NA,"POL","OWCZAREK Miroslaw",1,"Swimming",1980,NA
"10413","Men","4x25 m Individual Medley 3","Bronze",NA,"ESP","FLORES Francisco",1,"Swimming",1980,NA
"10414","Men","4x50 m Individual Medley A","Gold",NA,"CAN","MCISAAC Timothy",1,"Swimming",1980,NA
"10415","Men","4x50 m Individual Medley A","Silver",NA,"USA","HEGLE Scott",1,"Swimming",1980,NA
"10416","Men","4x50 m Individual Medley A","Bronze",NA,"SWE","KARLSSON Hakan",1,"Swimming",1980,NA
"10417","Men","4x50 m Individual Medley B","Gold",NA,"USA","WINGER Dean",1,"Swimming",1980,NA
"10418","Men","4x50 m Individual Medley B","Silver",NA,"SWE","FIELDING Petter",1,"Swimming",1980,NA
"10419","Men","4x50 m Individual Medley B","Bronze",NA,"SWE","BERNER Sixten",1,"Swimming",1980,NA
"10420","Men","4x50 m Individual Medley C","Gold",NA,"CAN","COLLINS-SIMPSON G.",1,"Swimming",1980,NA
"10421","Men","4x50 m Individual Medley C","Silver",NA,"AUS","GUDGEON Gary",1,"Swimming",1980,NA
"10422","Men","4x50 m Individual Medley C","Bronze",NA,"POL","BIELA Grzegorz",1,"Swimming",1980,NA
"10423","Men","4x50 m Individual Medley D","Gold",NA,"NED","VAN VLIET Gerard",1,"Swimming",1980,NA
"10424","Men","4x50 m Individual Medley D","Silver",NA,"SUI","PAETZOLD Kurt",1,"Swimming",1980,NA
"10425","Men","4x50 m Individual Medley D","Bronze",NA,"TCH","GRONSKY Roman",1,"Swimming",1980,NA
"10426","Men","4x50 m Individual Medley E","Gold",NA,"NED","KERS M.",1,"Swimming",1980,NA
"10427","Men","4x50 m Individual Medley E","Silver",NA,"NED","VAN BUITEN Andre",1,"Swimming",1980,NA
"10428","Men","4x50 m Individual Medley E","Bronze",NA,"POL","KOZAK Janusz",1,"Swimming",1980,NA
"10429","Men","4x50 m Individual Medley 4","Gold",NA,"USA","ROBESON Scott",1,"Swimming",1980,NA
"10430","Men","4x50 m Individual Medley 4","Silver",NA,"SWE","OLSSON Anders",1,"Swimming",1980,NA
"10431","Men","4x50 m Individual Medley 4","Bronze",NA,"SWE","OLSSON Lars",1,"Swimming",1980,NA
"10432","Men","4x50 m Individual Medley 5","Gold",NA,"POL","MACHOWCZYK Ryszard",1,"Swimming",1980,NA
"10433","Men","4x50 m Individual Medley 5","Silver",NA,"SWE","ANDERSSON Lars-Gunnar",1,"Swimming",1980,NA
"10434","Men","4x50 m Individual Medley 5","Bronze",NA,"ESP","JIMENEZ Eugenio",1,"Swimming",1980,NA
"10435","Men","4x50 m Individual Medley 6","Gold",NA,"ISR","BERGMAN Uri",1,"Swimming",1980,NA
"10436","Men","4x50 m Individual Medley 6","Silver",NA,"FRG","GATTINER G.",1,"Swimming",1980,NA
"10437","Men","4x50 m Individual Medley 6","Bronze",NA,"POL","SAJKIEWICZ Zbigniew",1,"Swimming",1980,NA
"10438","Men","4x100 m Individual Medley A","Gold",NA,"CAN","MCISAAC Timothy",1,"Swimming",1980,NA
"10439","Men","4x100 m Individual Medley A","Silver",NA,"GBR","MUIRHEAD James",1,"Swimming",1980,NA
"10440","Men","4x100 m Individual Medley A","Bronze",NA,"USA","WHEATLEY Jeff",1,"Swimming",1980,NA
"10441","Men","4x100 m Individual Medley B","Gold",NA,"USA","WILSON Steve",1,"Swimming",1980,NA
"10442","Men","4x100 m Individual Medley B","Silver",NA,"SWE","BERNER Sixten",1,"Swimming",1980,NA
"10443","Men","4x100 m Individual Medley B","Bronze",NA,"CAN","GRENON Lee",1,"Swimming",1980,NA
"10444","Men","4x50 m Freestyle Relay 2-6","Gold","AGMON Assaf","ISR","Israel",1,"Swimming",1980,NA
"10445","Men","4x50 m Freestyle Relay 2-6","Gold","BERGMAN Uri","ISR","Israel",2,"Swimming",1980,NA
"10446","Men","4x50 m Freestyle Relay 2-6","Gold","PINTO Shlomo","ISR","Israel",3,"Swimming",1980,NA
"10447","Men","4x50 m Freestyle Relay 2-6","Gold","WANGER Joseph","ISR","Israel",4,"Swimming",1980,NA
"10448","Men","4x50 m Freestyle Relay 2-6","Silver",NA,"POL","Poland",1,"Swimming",1980,NA
"10449","Men","4x50 m Freestyle Relay 2-6","Bronze",NA,"USA","United States of America",1,"Swimming",1980,NA
"10450","Men","4x100 m Freestyle Relay A-B","Gold",NA,"USA","United States of America",1,"Swimming",1980,NA
"10451","Men","4x100 m Freestyle Relay A-B","Silver",NA,"SWE","Sweden",1,"Swimming",1980,NA
"10452","Men","4x100 m Freestyle Relay A-B","Bronze",NA,"CAN","Canada",1,"Swimming",1980,NA
"10453","Men","4x100 m Freestyle Relay C-D","Gold",NA,"FRG","FR Germany",1,"Swimming",1980,NA
"10454","Men","4x100 m Freestyle Relay C-D","Silver",NA,"GBR","Great Britain",1,"Swimming",1980,NA
"10455","Men","4x100 m Freestyle Relay C-D","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10456","Men","4x100 m Medley Relay A-B","Gold",NA,"USA","United States of America",1,"Swimming",1980,NA
"10457","Men","4x100 m Medley Relay A-B","Silver",NA,"SWE","Sweden",1,"Swimming",1980,NA
"10458","Men","4x100 m Medley Relay A-B","Bronze",NA,"CAN","Canada",1,"Swimming",1980,NA
"10459","Men","4x100 m Medley Relay C","Gold",NA,"GBR","Great Britain",1,"Swimming",1980,NA
"10460","Men","4x100 m Medley Relay C","Silver",NA,NA,"-",1,"Swimming",1980,NA
"10461","Men","4x100 m Medley Relay C","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10462","Men","4x100 m Medley Relay D","Gold",NA,"FRG","FR Germany",1,"Swimming",1980,NA
"10463","Men","4x100 m Medley Relay D","Silver",NA,NA,"-",1,"Swimming",1980,NA
"10464","Men","4x100 m Medley Relay D","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10465","Men","4x100 m Medley Relay 1A-6","Gold",NA,"SWE","Sweden",1,"Swimming",1980,NA
"10466","Men","4x100 m Medley Relay 1A-6","Silver",NA,"POL","Poland",1,"Swimming",1980,NA
"10467","Men","4x100 m Medley Relay 1A-6","Bronze",NA,"FRA","France",1,"Swimming",1980,NA
"10468","Women","4x25 m Individual Medley 3","Gold",NA,"SWE","LUNDBORG Monika",1,"Swimming",1980,NA
"10469","Women","4x25 m Individual Medley 3","Silver",NA,"GBR","SMITH D.",1,"Swimming",1980,NA
"10470","Women","4x25 m Individual Medley 3","Bronze",NA,"POL","ADAMIK Malgozata",1,"Swimming",1980,NA
"10471","Women","4x50 m Individual Medley A","Gold",NA,"CAN","MICHEL Yvette",1,"Swimming",1980,NA
"10472","Women","4x50 m Individual Medley A","Silver",NA,"CAN","ROSSI Andrea",1,"Swimming",1980,NA
"10473","Women","4x50 m Individual Medley A","Bronze",NA,"AUS","CONNORS Carolyn",1,"Swimming",1980,NA
"10474","Women","4x50 m Individual Medley B","Gold",NA,"USA","ZORN Trischa",1,"Swimming",1980,NA
"10475","Women","4x50 m Individual Medley B","Silver",NA,"USA","AKINS Missy",1,"Swimming",1980,NA
"10476","Women","4x50 m Individual Medley B","Bronze",NA,"USA","VAN LIERE Marie",1,"Swimming",1980,NA
"10477","Women","4x50 m Individual Medley C","Gold",NA,"CAN","KRISTIANSEN C.",1,"Swimming",1980,NA
"10478","Women","4x50 m Individual Medley C","Silver",NA,NA,"-",1,"Swimming",1980,NA
"10479","Women","4x50 m Individual Medley C","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10480","Women","4x50 m Individual Medley D","Gold",NA,"GBR","VAUGHAN M.",1,"Swimming",1980,NA
"10481","Women","4x50 m Individual Medley D","Silver",NA,"CAN","MITCHELL J.",1,"Swimming",1980,NA
"10482","Women","4x50 m Individual Medley D","Bronze",NA,"SWE","SAMUELSSON Britt-Marie",1,"Swimming",1980,NA
"10483","Women","4x50 m Individual Medley E","Gold",NA,"SWE","AHRENSTRAND Annelie",1,"Swimming",1980,NA
"10484","Women","4x50 m Individual Medley E","Silver",NA,"FRA","DURANCEAU Isabelle",1,"Swimming",1980,NA
"10485","Women","4x50 m Individual Medley E","Bronze",NA,"POL","KORNIEWICZ Anna",1,"Swimming",1980,NA
"10486","Women","4x50 m Individual Medley 4","Gold",NA,"POL","IGNACZUK G.",1,"Swimming",1980,NA
"10487","Women","4x50 m Individual Medley 4","Silver",NA,"ESP","HERRERAS Teresa",1,"Swimming",1980,NA
"10488","Women","4x50 m Individual Medley 4","Bronze",NA,"FRA","CRESPEAU M.",1,"Swimming",1980,NA
"10489","Women","4x50 m Individual Medley 5","Gold",NA,"FRG","SWANEPOEL C.",1,"Swimming",1980,NA
"10490","Women","4x50 m Individual Medley 5","Silver",NA,"POL","KOZLOWSKA Malgorzata",1,"Swimming",1980,NA
"10491","Women","4x50 m Individual Medley 5","Bronze",NA,"GBR","WILKINSON L.",1,"Swimming",1980,NA
"10492","Women","4x50 m Individual Medley 6","Gold",NA,"POL","OGORZELSKA Agnieszka",1,"Swimming",1980,NA
"10493","Women","4x50 m Individual Medley 6","Silver",NA,"ESP","JABALOYAS Pilar",1,"Swimming",1980,NA
"10494","Women","4x50 m Individual Medley 6","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10495","Women","4x100 m Individual Medley A","Gold",NA,"CAN","KILPATRICK Kim",1,"Swimming",1980,NA
"10496","Women","4x100 m Individual Medley A","Silver",NA,NA,"-",1,"Swimming",1980,NA
"10497","Women","4x100 m Individual Medley A","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10498","Women","4x100 m Individual Medley B","Gold",NA,"USA","ZORN Trischa",1,"Swimming",1980,NA
"10499","Women","4x100 m Individual Medley B","Silver",NA,"USA","VAN LIERE Marie",1,"Swimming",1980,NA
"10500","Women","4x100 m Individual Medley B","Bronze",NA,"SWE","ANDERSSON Eva",1,"Swimming",1980,NA
"10501","Women","4x50 m Freestyle Relay 2-6","Gold",NA,"GBR","Great Britain",1,"Swimming",1980,NA
"10502","Women","4x50 m Freestyle Relay 2-6","Silver",NA,"POL","Poland",2,"Swimming",1980,NA
"10503","Women","4x50 m Freestyle Relay 2-6","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10504","Women","4x100 m Freestyle Relay A-B","Gold",NA,"USA","United States of America",2,"Swimming",1980,NA
"10505","Women","4x100 m Freestyle Relay A-B","Silver",NA,"CAN","Canada",1,"Swimming",1980,NA
"10506","Women","4x100 m Freestyle Relay A-B","Bronze",NA,"FRG","FR Germany",1,"Swimming",1980,NA
"10507","Women","4x100 m Freestyle Relay C-D","Gold",NA,"CAN","Canada",1,"Swimming",1980,NA
"10508","Women","4x100 m Freestyle Relay C-D","Silver",NA,NA,"-",1,"Swimming",1980,NA
"10509","Women","4x100 m Freestyle Relay C-D","Bronze",NA,NA,"-",2,"Swimming",1980,NA
"10510","Women","4x100 m Medley Relay A-B","Gold",NA,"USA","United States of America",2,"Swimming",1980,NA
"10511","Women","4x100 m Medley Relay A-B","Silver",NA,"CAN","Canada",1,"Swimming",1980,NA
"10512","Women","4x100 m Medley Relay A-B","Bronze",NA,NA,"-",1,"Swimming",1980,NA
"10513","Women","4x100 m Medley Relay 1A-6","Gold",NA,"POL","Poland",1,"Swimming",1980,NA
"10514","Women","4x100 m Medley Relay 1A-6","Silver",NA,"NED","Netherlands",1,"Swimming",1980,NA
"10515","Women","4x100 m Medley Relay 1A-6","Bronze",NA,"ESP","Spain",1,"Swimming",1980,NA
"10516","Men","25 m Freestyle 1A","Gold","KENNY Mike","GBR",NA,NA,"Swimming",1984,NA
"10517","Men","25 m Freestyle 1A","Silver","TIETZE H.","FRG",NA,NA,"Swimming",1984,NA
"10518","Men","25 m Freestyle 1A","Bronze","KANTOLA Pekka","FIN",NA,NA,"Swimming",1984,NA
"10519","Men","25 m Freestyle 1B","Gold","CAIRNS Kenneth","GBR",NA,NA,"Swimming",1984,NA
"10520","Men","25 m Freestyle 1B","Silver","GREEN S.","USA",NA,NA,"Swimming",1984,NA
"10521","Men","25 m Freestyle 1B","Bronze","MASON Rick","USA",NA,NA,"Swimming",1984,NA
"10522","Men","25 m Freestyle 1C","Gold","PANCALLI Luca","ITA",NA,NA,"Swimming",1984,NA
"10523","Men","25 m Freestyle 1C","Silver","SLECZKA Krzysztof","POL",NA,NA,"Swimming",1984,NA
"10524","Men","25 m Freestyle 1C","Bronze","GOODMAN D.","USA",NA,NA,"Swimming",1984,NA
"10525","Men","25 m Freestyle C2","Gold","JONKARI Ari","FIN",NA,NA,"Swimming",1984,NA
"10526","Men","25 m Freestyle C2","Silver","CHARD Mark","GBR",NA,NA,"Swimming",1984,NA
"10527","Men","25 m Freestyle C2","Bronze","REILLY Bill","USA",NA,NA,"Swimming",1984,NA
"10528","Men","25 m Freestyle C3","Gold","COUGOUILLE Didier","FRA",NA,NA,"Swimming",1984,NA
"10529","Men","25 m Freestyle C6","Gold","WALDEN Robert","AUS",NA,NA,"Swimming",1984,NA
"10530","Men","25 m Freestyle C6","Silver","KAUDE Henri","LUX",NA,NA,"Swimming",1984,NA
"10531","Men","25 m Freestyle C6","Bronze","SCRACE Bob","CAN",NA,NA,"Swimming",1984,NA
"10532","Men","25 m Freestyle L1","Gold","PETERSSON John","DEN",NA,NA,"Swimming",1984,NA
"10533","Men","25 m Freestyle L1","Silver","JACQUOT Pascal","FRA",NA,NA,"Swimming",1984,NA
"10534","Men","25 m Freestyle L1","Bronze","PETERSSON Bernt","SWE",NA,NA,"Swimming",1984,NA
"10535","Men","25 m Freestyle L2","Gold","LANDRA Michel","FRA",NA,NA,"Swimming",1984,NA
"10536","Men","25 m Freestyle L2","Silver","MACRI Mickey","CAN",NA,NA,"Swimming",1984,NA
"10537","Men","25 m Freestyle with Aids C1","Gold","RESA Rick","USA",NA,NA,"Swimming",1984,NA
"10538","Men","25 m Freestyle with Aids C1","Silver","KELLY Brian","CAN",NA,NA,"Swimming",1984,NA
"10539","Men","25 m Freestyle with Aids C1","Bronze","CECCHINI Russell","CAN",NA,NA,"Swimming",1984,NA
"10540","Men","25 m Freestyle with Aids C2","Gold","BOWEN Mike","USA",NA,NA,"Swimming",1984,NA
"10541","Men","25 m Freestyle with Aids C2","Silver","VARDEN Steven","GBR",NA,NA,"Swimming",1984,NA
"10542","Men","25 m Freestyle with Aids C2","Bronze","THOMAS Ken","CAN",NA,NA,"Swimming",1984,NA
"10543","Men","50 m Freestyle B1","Gold","HYDER Rodney","USA",NA,NA,"Swimming",1984,NA
"10544","Men","50 m Freestyle B1","Silver","BOOTH Ken","CAN",NA,NA,"Swimming",1984,NA
"10545","Men","50 m Freestyle B1","Bronze","FAIRWEATHER Austain","GBR",NA,NA,"Swimming",1984,NA
"10546","Men","50 m Freestyle B2","Gold","GHYSEL Eric","FRA",NA,NA,"Swimming",1984,NA
"10547","Men","50 m Freestyle B2","Silver","HODGIN Todd","USA",NA,NA,"Swimming",1984,NA
"10548","Men","50 m Freestyle B2","Bronze","HOGANS Chris","USA",NA,NA,"Swimming",1984,NA
"10549","Men","50 m Freestyle B3","Gold","HATCHER Robert","USA",NA,NA,"Swimming",1984,NA
"10550","Men","50 m Freestyle B3","Silver","BUGARIN Kingsley","AUS",NA,NA,"Swimming",1984,NA
"10551","Men","50 m Freestyle B3","Bronze","SMITH Scott","GBR",NA,NA,"Swimming",1984,NA
"10552","Men","50 m Freestyle C3","Gold","COUGOUILLE Didier","FRA",NA,NA,"Swimming",1984,NA
"10553","Men","50 m Freestyle C3","Silver","WEBER Martin","FRG",NA,NA,"Swimming",1984,NA
"10554","Men","50 m Freestyle C4","Gold","SURGEONER Robin","GBR",NA,NA,"Swimming",1984,NA
"10555","Men","50 m Freestyle C4","Silver","HIGGINS Joe","CAN",NA,NA,"Swimming",1984,NA
"10556","Men","50 m Freestyle C4","Bronze","MAROSSY Steve","USA",NA,NA,"Swimming",1984,NA
"10557","Men","50 m Freestyle C5","Gold","DAHL Stephan","DEN",NA,NA,"Swimming",1984,NA
"10558","Men","50 m Freestyle C5","Silver","ALSETHAUG Per Ove","NOR",NA,NA,"Swimming",1984,NA
"10559","Men","50 m Freestyle C5","Bronze","CHRISTENSEN Anders","DEN",NA,NA,"Swimming",1984,NA
"10560","Men","50 m Freestyle C6","Gold","WALDEN Robert","AUS",NA,NA,"Swimming",1984,NA
"10561","Men","50 m Freestyle C6","Silver","KAUDE Henri","LUX",NA,NA,"Swimming",1984,NA
"10562","Men","50 m Freestyle C6","Bronze","SCRACE Bob","CAN",NA,NA,"Swimming",1984,NA
"10563","Men","50 m Freestyle C7","Gold","OSLAND Stig","NOR",NA,NA,"Swimming",1984,NA
"10564","Men","50 m Freestyle C7","Silver","CALEGA Sergio","ITA",NA,NA,"Swimming",1984,NA
"10565","Men","50 m Freestyle C7","Bronze","PITTENS Eric","NED",NA,NA,"Swimming",1984,NA
"10566","Men","50 m Freestyle C8","Gold","SCHNITZER Markus","FRG",NA,NA,"Swimming",1984,NA
"10567","Men","50 m Freestyle C8","Silver","ROSELLE Ronald","NED",NA,NA,"Swimming",1984,NA
"10568","Men","50 m Freestyle C8","Bronze","PARRY Bill","CAN",NA,NA,"Swimming",1984,NA
"10569","Men","50 m Freestyle L3","Gold","FLORES Francisco","ESP",NA,NA,"Swimming",1984,NA
"10570","Men","50 m Freestyle L3","Silver","CROWE Gordon","GBR",NA,NA,"Swimming",1984,NA
"10571","Men","50 m Freestyle L3","Bronze","LEHR Bill","USA",NA,NA,"Swimming",1984,NA
"10572","Men","50 m Freestyle 2","Gold","CRICHTON Roly","NZL",NA,NA,"Swimming",1984,NA
"10573","Men","50 m Freestyle 2","Silver","GIUSSANI Ernesto","ITA",NA,NA,"Swimming",1984,NA
"10574","Men","50 m Freestyle 2","Bronze","CORNELIS Pascal","BEL",NA,NA,"Swimming",1984,NA
"10575","Men","50 m Freestyle 3","Gold","PAWLOWSKI Arkadiusz","POL",NA,NA,"Swimming",1984,NA
"10576","Men","50 m Freestyle 3","Silver","OWCZAREK Miroslaw","POL",NA,NA,"Swimming",1984,NA
"10577","Men","50 m Freestyle 3","Bronze","WANGER Joseph","ISR",NA,NA,"Swimming",1984,NA
"10578","Men","100 m Freestyle 1A","Gold","KENNY Mike","GBR",NA,NA,"Swimming",1984,NA
"10579","Men","100 m Freestyle 1A","Silver","SANDBRAATEN J. P.","NOR",NA,NA,"Swimming",1984,NA
"10580","Men","100 m Freestyle 1A","Bronze","TRACEY Phillip","AUS",NA,NA,"Swimming",1984,NA
"10581","Men","100 m Freestyle 1B","Gold","CAIRNS Kenneth","GBR",NA,NA,"Swimming",1984,NA
"10582","Men","100 m Freestyle 1B","Silver","ZABRZESKI Tadeusz","POL",NA,NA,"Swimming",1984,NA
"10583","Men","100 m Freestyle 1B","Bronze","TROG C.","FRA",NA,NA,"Swimming",1984,NA
"10584","Men","100 m Freestyle 1C","Gold","SLECZKA Krzysztof","POL",NA,NA,"Swimming",1984,NA
"10585","Men","100 m Freestyle 1C","Silver","PANCALLI Luca","ITA",NA,NA,"Swimming",1984,NA
"10586","Men","100 m Freestyle 1C","Bronze","STADDON R.","AUS",NA,NA,"Swimming",1984,NA
